TIME,WL1,WL2,WL3,W,VARL1,VARL2,VARL3
41.616,468.98,1395.78,238.00,2102.77,-211.11,-465.43,-155.83
41.653,468.98,1395.78,238.00,2102.77,-211.11,-465.43,-155.83
41.684,441.87,1370.29,252.32,2064.48,-196.44,-453.96,-157.32
41.731,441.87,1370.29,252.32,2064.48,-196.44,-453.96,-157.32
41.769,465.20,1392.29,233.68,2091.17,-212.57,-456.49,-154.39
41.816,465.20,1392.29,233.68,2091.17,-212.57,-456.49,-154.39
41.853,417.18,1374.19,243.29,2034.67,-190.50,-447.33,-156.78
41.884,417.18,1374.19,243.29,2034.67,-190.50,-447.33,-156.78
41.915,431.01,1390.45,244.30,2065.76,-201.47,-455.39,-157.74
41.968,431.01,1390.45,244.30,2065.76,-201.47,-455.39,-157.74
42.000,426.47,1379.78,230.07,2036.31,-199.13,-453.54,-156.24
42.053,426.47,1379.78,230.07,2036.31,-199.13,-453.54,-156.24
42.131,454.40,1374.08,253.61,2082.09,-208.89,-448.10,-156.00
42.169,441.66,1367.23,236.34,2045.22,-204.46,-449.10,-154.92
42.200,441.66,1367.23,236.34,2045.22,-204.46,-449.10,-154.92
42.236,465.64,1350.61,244.31,2060.56,-217.14,-446.52,-154.86
42.269,465.64,1350.61,244.31,2060.56,-217.14,-446.52,-154.86
42.331,439.01,1373.84,250.94,2063.80,-211.51,-450.00,-155.93
42.369,439.01,1373.84,250.94,2063.80,-211.51,-450.00,-155.93
42.415,464.77,1352.99,238.95,2056.70,-217.26,-440.64,-153.08
42.453,464.77,1352.99,238.95,2056.70,-217.26,-440.64,-153.08
42.500,439.94,1389.19,253.25,2082.38,-206.14,-464.42,-156.43
42.531,439.94,1389.19,253.25,2082.38,-206.14,-464.42,-156.43
42.568,448.18,1367.41,247.30,2062.89,-212.16,-446.96,-154.79
42.600,448.18,1367.41,247.30,2062.89,-212.16,-446.96,-154.79
42.631,448.18,1367.41,247.30,2062.89,-212.16,-446.96,-154.79
42.684,485.49,1374.35,238.46,2098.31,-225.67,-450.84,-151.29
42.715,485.49,1374.35,238.46,2098.31,-225.67,-450.84,-151.29
42.768,445.92,1396.54,250.30,2092.76,-202.35,-459.56,-157.72
42.799,445.92,1396.54,250.30,2092.76,-202.35,-459.56,-157.72
42.837,426.42,1398.98,233.66,2059.07,-204.42,-460.71,-155.79
42.884,426.42,1398.98,233.66,2059.07,-204.42,-460.71,-155.79
42.931,456.23,1344.19,248.07,2048.50,-209.82,-438.54,-154.21
42.968,456.23,1344.19,248.07,2048.50,-209.82,-438.54,-154.21
43.015,437.70,1370.31,254.21,2062.22,-209.13,-445.53,-157.70
43.052,437.70,1370.31,254.21,2062.22,-209.13,-445.53,-157.70
43.099,417.81,1381.45,232.31,2031.57,-198.71,-454.00,-156.63
43.152,417.81,1381.45,232.31,2031.57,-198.71,-454.00,-156.63
43.199,448.26,1347.81,243.14,2039.21,-203.29,-442.42,-154.28
43.230,448.26,1347.81,243.14,2039.21,-203.29,-442.42,-154.28
43.268,423.33,1360.26,253.95,2037.55,-194.46,-442.42,-157.18
43.300,423.33,1360.26,253.95,2037.55,-194.46,-442.42,-157.18
43.331,454.24,1375.20,244.14,2073.58,-216.33,-454.68,-155.67
43.369,454.24,1375.20,244.14,2073.58,-216.33,-454.68,-155.67
43.416,431.38,1384.71,235.27,2051.36,-205.00,-456.37,-155.78
43.453,431.38,1384.71,235.27,2051.36,-205.00,-456.37,-155.78
43.500,446.12,1406.97,250.03,2103.12,-212.45,-458.62,-158.01
43.553,446.12,1406.97,250.03,2103.12,-212.45,-458.62,-158.01
43.584,437.87,1344.01,235.07,2016.95,-200.06,-437.17,-155.21
43.631,437.87,1344.01,235.07,2016.95,-200.06,-437.17,-155.21
43.684,411.33,1356.60,249.85,2017.78,-188.08,-443.48,-157.77
43.715,411.33,1356.60,249.85,2017.78,-188.08,-443.48,-157.77
43.753,484.83,1406.32,254.55,2145.70,-227.72,-467.90,-154.85
43.784,484.83,1406.32,254.55,2145.70,-227.72,-467.90,-154.85
43.831,471.64,1421.45,234.78,2127.87,-226.35,-470.88,-153.60
43.868,471.64,1421.45,234.78,2127.87,-226.35,-470.88,-153.60
43.915,467.84,1360.79,245.98,2074.60,-219.27,-448.54,-154.68
43.953,467.84,1360.79,245.98,2074.60,-219.27,-448.54,-154.68
44.000,454.44,1374.59,255.45,2084.48,-216.83,-452.99,-155.22
44.031,454.44,1374.59,255.45,2084.48,-216.83,-452.99,-155.22
44.084,457.80,1362.71,245.67,2066.17,-212.75,-445.28,-155.63
44.115,457.80,1362.71,245.67,2066.17,-212.75,-445.28,-155.63
44.153,442.68,1383.51,236.36,2062.55,-202.08,-452.21,-155.71
44.184,442.68,1383.51,236.36,2062.55,-202.08,-452.21,-155.71
44.253,417.56,1354.18,253.54,2025.28,-203.09,-440.01,-156.75
44.284,417.56,1354.18,253.54,2025.28,-203.09,-440.01,-156.75
44.331,444.85,1367.10,234.90,2046.85,-218.45,-451.19,-153.26
44.368,444.85,1367.10,234.90,2046.85,-218.45,-451.19,-153.26
44.415,441.65,1362.58,249.39,2053.63,-214.98,-448.82,-155.25
44.452,441.65,1362.58,249.39,2053.63,-214.98,-448.82,-155.25
44.499,446.58,1389.69,244.30,2080.56,-209.93,-455.08,-157.68
44.531,446.58,1389.69,244.30,2080.56,-209.93,-455.08,-157.68
44.568,446.58,1389.69,244.30,2080.56,-209.93,-455.08,-157.68
44.615,450.83,1383.16,234.93,2068.91,-211.18,-454.00,-154.65
44.653,450.83,1383.16,234.93,2068.91,-211.18,-454.00,-154.65
44.700,498.71,1391.37,257.27,2147.34,-226.85,-455.89,-155.20
44.753,492.13,1381.28,268.76,2142.16,-230.10,-455.75,-155.36
44.784,492.13,1381.28,268.76,2142.16,-230.10,-455.75,-155.36
44.831,450.91,1392.77,278.44,2122.12,-210.57,-454.52,-157.42
44.868,450.91,1392.77,278.44,2122.12,-210.57,-454.52,-157.42
44.915,453.40,1373.28,289.07,2115.75,-219.51,-452.63,-156.60
44.952,453.40,1373.28,289.07,2115.75,-219.51,-452.63,-156.60
44.999,413.46,1376.24,233.30,2023.01,-195.44,-443.97,-157.17
45.033,413.46,1376.24,233.30,2023.01,-195.44,-443.97,-157.17
45.068,413.46,1376.24,233.30,2023.01,-195.44,-443.97,-157.17
45.100,439.39,1401.89,238.57,2079.84,-213.43,-463.97,-156.00
45.131,439.39,1401.89,238.57,2079.84,-213.43,-463.97,-156.00
45.168,441.36,1388.50,247.48,2077.34,-198.22,-451.89,-158.69
45.200,441.36,1388.50,247.48,2077.34,-198.22,-451.89,-158.69
45.231,441.36,1388.50,247.48,2077.34,-198.22,-451.89,-158.69
45.284,446.66,1369.90,233.40,2049.96,-208.80,-450.67,-155.46
45.331,452.08,1364.07,253.02,2069.17,-211.33,-442.94,-155.90
45.369,452.08,1364.07,253.02,2069.17,-211.33,-442.94,-155.90
45.415,431.86,1388.02,239.80,2059.68,-207.98,-454.95,-156.18
45.453,431.86,1388.02,239.80,2059.68,-207.98,-454.95,-156.18
45.500,400.94,1375.70,234.56,2011.20,-184.76,-452.38,-157.87
45.531,400.94,1375.70,234.56,2011.20,-184.76,-452.38,-157.87
45.568,400.94,1375.70,234.56,2011.20,-184.76,-452.38,-157.87
45.615,456.55,1352.20,258.64,2067.39,-211.19,-441.74,-155.31
45.653,456.55,1352.20,258.64,2067.39,-211.19,-441.74,-155.31
45.684,439.96,1401.30,234.74,2076.00,-201.92,-457.61,-157.34
45.715,439.96,1401.30,234.74,2076.00,-201.92,-457.61,-157.34
45.768,449.83,1384.59,237.19,2071.61,-209.93,-455.90,-156.39
45.815,449.83,1384.59,237.19,2071.61,-209.93,-455.90,-156.39
45.852,468.66,1385.04,256.55,2110.24,-220.17,-454.83,-155.26
45.884,468.66,1385.04,256.55,2110.24,-220.17,-454.83,-155.26
45.915,446.55,1381.41,232.96,2060.93,-202.23,-448.69,-156.01
45.953,446.55,1381.41,232.96,2060.93,-202.23,-448.69,-156.01
46.000,479.46,1384.62,254.05,2118.14,-218.23,-454.44,-155.06
46.053,479.46,1384.62,254.05,2118.14,-218.23,-454.44,-155.06
46.100,455.83,1347.89,252.13,2055.86,-212.24,-442.08,-154.79
46.131,455.83,1347.89,252.13,2055.86,-212.24,-442.08,-154.79
46.168,396.57,1372.12,227.83,1996.52,-183.82,-443.32,-157.13
46.215,396.57,1372.12,227.83,1996.52,-183.82,-443.32,-157.13
46.253,446.11,1395.70,251.68,2093.49,-209.08,-462.77,-158.08
46.284,446.11,1395.70,251.68,2093.49,-209.08,-462.77,-158.08
46.331,474.73,1378.40,243.10,2096.22,-223.54,-454.85,-155.76
46.368,474.73,1378.40,243.10,2096.22,-223.54,-454.85,-155.76
46.415,437.59,1371.84,240.44,2049.87,-206.93,-447.85,-156.60
46.452,437.59,1371.84,240.44,2049.87,-206.93,-447.85,-156.60
46.499,439.47,1406.06,249.69,2095.22,-203.27,-462.56,-159.60
46.531,439.47,1406.06,249.69,2095.22,-203.27,-462.56,-159.60
46.584,474.90,1362.23,238.66,2075.79,-223.30,-449.19,-154.51
46.630,474.90,1362.23,238.66,2075.79,-223.30,-449.19,-154.51
46.668,474.90,1362.23,238.66,2075.79,-223.30,-449.19,-154.51
46.699,450.50,1393.95,250.05,2094.50,-207.92,-457.59,-157.56
46.731,450.50,1393.95,250.05,2094.50,-207.92,-457.59,-157.56
46.784,454.37,1382.91,241.53,2078.81,-201.76,-457.75,-156.46
46.831,454.37,1382.91,241.53,2078.81,-201.76,-457.75,-156.46
46.868,446.44,1405.38,234.68,2086.50,-211.61,-460.81,-155.06
46.900,446.44,1405.38,234.68,2086.50,-211.61,-460.81,-155.06
46.931,408.17,1389.38,248.86,2046.42,-190.96,-456.05,-158.19
46.968,408.17,1389.38,248.86,2046.42,-190.96,-456.05,-158.19
47.015,433.32,1375.66,251.88,2060.86,-207.17,-445.48,-156.25
47.068,433.32,1375.66,251.88,2060.86,-207.17,-445.48,-156.25
47.115,448.21,1371.80,244.53,2064.53,-207.82,-453.97,-155.96
47.153,448.21,1371.80,244.53,2064.53,-207.82,-453.97,-155.96
47.184,413.14,1354.81,232.73,2000.68,-183.48,-438.93,-155.93
47.231,413.14,1354.81,232.73,2000.68,-183.48,-438.93,-155.93
47.268,438.83,1344.86,253.63,2037.32,-204.89,-444.55,-155.16
47.300,438.83,1344.86,253.63,2037.32,-204.89,-444.55,-155.16
47.333,438.83,1344.86,253.63,2037.32,-204.89,-444.55,-155.16
47.415,437.27,1384.81,232.75,2054.83,-209.51,-454.84,-156.41
47.453,440.51,1357.24,248.42,2046.17,-212.48,-439.06,-156.41
47.485,440.51,1357.24,248.42,2046.17,-212.48,-439.06,-156.41
47.516,414.18,1344.10,250.30,2008.59,-194.40,-431.37,-156.66
47.553,414.18,1344.10,250.30,2008.59,-194.40,-431.37,-156.66
47.600,436.43,1378.74,231.48,2046.65,-207.43,-449.09,-154.67
47.632,436.43,1378.74,231.48,2046.65,-207.43,-449.09,-154.67
47.685,451.47,1396.25,251.08,2098.80,-215.04,-458.35,-156.51
47.716,451.47,1396.25,251.08,2098.80,-215.04,-458.35,-156.51
47.754,453.97,1390.01,239.32,2083.30,-208.27,-451.85,-157.04
47.785,453.97,1390.01,239.32,2083.30,-208.27,-451.85,-157.04
47.816,453.97,1390.01,239.32,2083.30,-208.27,-451.85,-157.04
47.854,423.52,1403.70,237.56,2064.79,-206.93,-455.01,-156.00
47.901,423.52,1403.70,237.56,2064.79,-206.93,-455.01,-156.00
47.954,437.10,1386.19,251.85,2075.14,-205.18,-454.47,-156.79
47.985,437.10,1386.19,251.85,2075.14,-205.18,-454.47,-156.79
48.016,440.11,1406.41,231.35,2077.87,-207.34,-463.83,-156.84
48.054,440.11,1406.41,231.35,2077.87,-207.34,-463.83,-156.84
48.100,452.48,1382.75,248.50,2083.73,-212.20,-452.97,-154.94
48.153,452.48,1382.75,248.50,2083.73,-212.20,-452.97,-154.94
48.185,437.70,1353.05,247.66,2038.41,-200.27,-444.17,-156.69
48.232,437.70,1353.05,247.66,2038.41,-200.27,-444.17,-156.69
48.269,464.10,1377.67,233.69,2075.46,-218.73,-455.56,-153.48
48.300,464.10,1377.67,233.69,2075.46,-218.73,-455.56,-153.48
48.336,481.56,1379.21,257.58,2118.34,-226.46,-459.10,-155.52
48.385,481.56,1379.21,257.58,2118.34,-226.46,-459.10,-155.52
48.431,462.97,1352.20,242.58,2057.75,-208.82,-444.68,-154.59
48.485,462.97,1352.20,242.58,2057.75,-208.82,-444.68,-154.59
48.531,434.11,1409.20,244.11,2087.43,-204.69,-467.40,-157.35
48.569,434.11,1409.20,244.11,2087.43,-204.69,-467.40,-157.35
48.600,434.92,1351.67,257.62,2044.21,-207.89,-439.42,-157.43
48.636,434.92,1351.67,257.62,2044.21,-207.89,-439.42,-157.43
48.669,451.90,1382.81,231.62,2066.33,-209.01,-450.94,-154.69
48.732,451.90,1382.81,231.62,2066.33,-209.01,-450.94,-154.69
48.769,469.04,1395.08,251.67,2115.80,-216.28,-456.66,-155.62
48.800,469.04,1395.08,251.67,2115.80,-216.28,-456.66,-155.62
48.835,439.12,1371.12,248.93,2059.17,-203.84,-445.75,-156.54
48.869,439.12,1371.12,248.93,2059.17,-203.84,-445.75,-156.54
48.916,439.12,1371.12,248.93,2059.17,-203.84,-445.75,-156.54
48.953,450.35,1397.98,230.40,2078.73,-208.09,-459.75,-155.13
49.016,470.01,1397.26,251.60,2118.88,-215.05,-460.77,-154.78
49.053,470.01,1397.26,251.60,2118.88,-215.05,-460.77,-154.78
49.100,412.80,1359.16,238.68,2010.64,-189.96,-445.54,-156.71
49.132,412.80,1359.16,238.68,2010.64,-189.96,-445.54,-156.71
49.184,436.99,1415.14,233.72,2085.85,-201.70,-470.02,-154.64
49.231,436.99,1415.14,233.72,2085.85,-201.70,-470.02,-154.64
49.269,457.55,1385.37,253.31,2096.22,-221.46,-456.96,-154.30
49.331,457.55,1385.37,253.31,2096.22,-221.46,-456.96,-154.30
49.369,481.99,1363.90,237.21,2083.10,-228.38,-447.58,-151.71
49.400,481.99,1363.90,237.21,2083.10,-228.38,-447.58,-151.71
49.431,472.16,1384.75,252.31,2109.23,-225.65,-459.11,-153.61
49.469,472.16,1384.75,252.31,2109.23,-225.65,-459.11,-153.61
49.515,444.28,1361.68,247.41,2053.37,-206.89,-450.83,-156.03
49.553,444.28,1361.68,247.41,2053.37,-206.89,-450.83,-156.03
49.600,445.29,1376.02,232.38,2053.69,-206.11,-453.28,-155.44
49.631,445.29,1376.02,232.38,2053.69,-206.11,-453.28,-155.44
49.684,443.95,1413.80,250.04,2107.78,-205.05,-467.93,-159.02
49.715,443.95,1413.80,250.04,2107.78,-205.05,-467.93,-159.02
49.768,436.07,1387.87,236.46,2060.40,-204.83,-457.29,-156.23
49.800,436.07,1387.87,236.46,2060.40,-204.83,-457.29,-156.23
49.853,406.38,1431.77,237.66,2075.81,-186.43,-461.09,-157.74
49.884,406.38,1431.77,237.66,2075.81,-186.43,-461.09,-157.74
49.931,477.97,1364.23,255.00,2097.20,-221.38,-446.77,-155.37
49.968,477.97,1364.23,255.00,2097.20,-221.38,-446.77,-155.37
50.015,425.05,1400.94,228.01,2054.00,-203.03,-458.54,-155.80
50.052,425.05,1400.94,228.01,2054.00,-203.03,-458.54,-155.80
50.084,425.05,1400.94,228.01,2054.00,-203.03,-458.54,-155.80
50.115,426.41,1381.05,249.63,2057.09,-198.15,-452.79,-158.27
50.153,426.41,1381.05,249.63,2057.09,-198.15,-452.79,-158.27
50.199,450.33,1371.75,236.95,2059.04,-205.97,-450.45,-155.54
50.231,450.33,1371.75,236.95,2059.04,-205.97,-450.45,-155.54
50.284,431.44,1337.29,241.73,2010.47,-197.25,-433.56,-155.60
50.316,431.44,1337.29,241.73,2010.47,-197.25,-433.56,-155.60
50.353,431.44,1337.29,241.73,2010.47,-197.25,-433.56,-155.60
50.400,407.17,1391.77,246.44,2045.38,-190.41,-454.65,-157.63
50.431,407.17,1391.77,246.44,2045.38,-190.41,-454.65,-157.63
50.468,390.02,1371.28,230.30,1991.60,-186.45,-442.12,-156.34
50.515,390.02,1371.28,230.30,1991.60,-186.45,-442.12,-156.34
50.568,420.78,1363.27,250.73,2034.78,-200.79,-448.28,-156.88
50.615,434.04,1343.89,244.60,2022.53,-195.16,-440.55,-156.74
50.653,434.04,1343.89,244.60,2022.53,-195.16,-440.55,-156.74
50.699,450.15,1363.22,234.33,2047.70,-207.84,-441.92,-154.72
50.733,450.15,1363.22,234.33,2047.70,-207.84,-441.92,-154.72
50.784,425.42,1372.84,247.43,2045.68,-198.44,-453.11,-153.91
50.815,425.42,1372.84,247.43,2045.68,-198.44,-453.11,-153.91
50.853,483.61,1387.37,238.24,2109.22,-223.18,-458.75,-151.22
50.884,483.61,1387.37,238.24,2109.22,-223.18,-458.75,-151.22
50.916,483.61,1387.37,238.24,2109.22,-223.18,-458.75,-151.22
50.969,411.79,1394.21,237.93,2043.94,-186.04,-457.79,-157.34
51.000,411.79,1394.21,237.93,2043.94,-186.04,-457.79,-157.34
51.032,444.41,1357.31,247.79,2049.51,-205.81,-441.01,-155.14
51.069,444.41,1357.31,247.79,2049.51,-205.81,-441.01,-155.14
51.116,425.73,1368.40,227.95,2022.07,-200.07,-446.72,-153.55
51.153,425.73,1368.40,227.95,2022.07,-200.07,-446.72,-153.55
51.200,443.87,1367.33,250.70,2061.90,-211.71,-447.76,-154.29
51.231,443.87,1367.33,250.70,2061.90,-211.71,-447.76,-154.29
51.269,443.87,1367.33,250.70,2061.90,-211.71,-447.76,-154.29
51.300,475.25,1399.52,236.88,2111.65,-217.50,-461.16,-152.08
51.331,475.25,1399.52,236.88,2111.65,-217.50,-461.16,-152.08
51.384,482.37,1380.00,240.62,2102.98,-225.05,-456.82,-151.32
51.416,482.37,1380.00,240.62,2102.98,-225.05,-456.82,-151.32
51.453,412.45,1362.63,248.66,2023.74,-183.28,-446.80,-157.71
51.484,412.45,1362.63,248.66,2023.74,-183.28,-446.80,-157.71
51.531,412.21,1374.70,240.72,2027.64,-190.45,-447.92,-157.73
51.569,412.21,1374.70,240.72,2027.64,-190.45,-447.92,-157.73
51.616,451.12,1364.27,247.45,2062.84,-205.61,-448.08,-155.89
51.653,451.12,1364.27,247.45,2062.84,-205.61,-448.08,-155.89
51.700,455.96,1379.27,247.37,2082.60,-213.91,-449.61,-157.61
51.733,455.96,1379.27,247.37,2082.60,-213.91,-449.61,-157.61
51.769,437.75,1348.59,235.22,2021.57,-200.83,-443.56,-156.26
51.816,437.75,1348.59,235.22,2021.57,-200.83,-443.56,-156.26
51.869,415.72,1378.78,253.95,2048.45,-195.40,-446.53,-158.57
51.900,415.72,1378.78,253.95,2048.45,-195.40,-446.53,-158.57
51.935,454.25,1378.87,234.71,2067.83,-209.71,-450.14,-155.77
51.969,454.25,1378.87,234.71,2067.83,-209.71,-450.14,-155.77
52.016,454.25,1378.87,234.71,2067.83,-209.71,-450.14,-155.77
52.054,468.85,1349.72,244.95,2063.52,-212.53,-445.13,-154.93
52.101,468.85,1349.72,244.95,2063.52,-212.53,-445.13,-154.93
52.132,428.67,1388.87,246.94,2064.48,-202.44,-457.06,-157.46
52.169,428.67,1388.87,246.94,2064.48,-202.44,-457.06,-157.46
52.201,452.73,1390.43,232.30,2075.45,-207.00,-462.24,-155.85
52.236,452.73,1390.43,232.30,2075.45,-207.00,-462.24,-155.85
52.269,434.04,1367.12,249.23,2050.39,-201.66,-452.61,-156.92
52.316,434.04,1367.12,249.23,2050.39,-201.66,-452.61,-156.92
52.353,467.34,1408.69,239.16,2115.20,-225.29,-466.97,-155.79
52.416,467.34,1408.69,239.16,2115.20,-225.29,-466.97,-155.79
52.453,433.40,1358.14,237.33,2028.87,-195.52,-439.21,-155.91
52.500,433.40,1358.14,237.33,2028.87,-195.52,-439.21,-155.91
52.532,458.09,1381.58,253.99,2093.66,-215.28,-452.96,-156.01
52.569,458.09,1381.58,253.99,2093.66,-215.28,-452.96,-156.01
52.616,476.36,1390.13,236.84,2103.34,-222.65,-457.38,-154.36
52.669,476.36,1390.13,236.84,2103.34,-222.65,-457.38,-154.36
52.700,450.64,1357.97,247.82,2056.43,-209.77,-443.28,-155.59
52.732,450.64,1357.97,247.82,2056.43,-209.77,-443.28,-155.59
52.769,434.94,1399.99,245.49,2080.42,-198.30,-459.96,-158.17
52.800,434.94,1399.99,245.49,2080.42,-198.30,-459.96,-158.17
52.853,434.94,1399.99,245.49,2080.42,-198.30,-459.96,-158.17
52.885,477.29,1414.42,232.54,2124.25,-221.74,-461.96,-153.09
52.935,435.73,1349.26,253.48,2038.47,-206.80,-437.61,-156.89
52.969,435.73,1349.26,253.48,2038.47,-206.80,-437.61,-156.89
53.016,435.73,1349.26,253.48,2038.47,-206.80,-437.61,-156.89
53.053,439.01,1354.40,241.30,2034.71,-199.54,-442.23,-157.10
53.100,439.01,1354.40,241.30,2034.71,-199.54,-442.23,-157.10
53.133,457.32,1374.29,236.71,2068.33,-211.67,-451.52,-155.77
53.200,476.24,1350.44,256.27,2082.96,-215.66,-441.18,-154.99
53.253,476.24,1350.44,256.27,2082.96,-215.66,-441.18,-154.99
53.284,431.91,1397.63,230.62,2060.15,-202.35,-459.59,-156.47
53.331,431.91,1397.63,230.62,2060.15,-202.35,-459.59,-156.47
53.369,460.51,1403.49,248.69,2112.69,-215.60,-465.61,-155.86
53.400,460.51,1403.49,248.69,2112.69,-215.60,-465.61,-155.86
53.453,404.35,1389.68,245.17,2039.21,-192.11,-455.84,-158.79
53.484,404.35,1389.68,245.17,2039.21,-192.11,-455.84,-158.79
53.531,404.35,1389.68,245.17,2039.21,-192.11,-455.84,-158.79
53.569,470.77,1389.55,239.16,2099.48,-226.54,-454.27,-153.95
53.616,470.77,1389.55,239.16,2099.48,-226.54,-454.27,-153.95
53.653,412.11,1350.53,253.47,2016.12,-193.70,-438.60,-158.47
53.700,412.11,1350.53,253.47,2016.12,-193.70,-438.60,-158.47
53.731,433.62,1391.88,232.37,2057.87,-199.75,-450.23,-156.71
53.769,433.62,1391.88,232.37,2057.87,-199.75,-450.23,-156.71
53.816,480.94,1377.35,250.49,2108.78,-217.15,-451.47,-156.08
53.853,480.94,1377.35,250.49,2108.78,-217.15,-451.47,-156.08
53.900,479.22,1374.02,247.41,2100.65,-219.21,-455.44,-155.82
53.936,479.22,1374.02,247.41,2100.65,-219.21,-455.44,-155.82
53.969,441.73,1376.67,230.92,2049.32,-202.95,-455.48,-155.99
54.031,441.73,1376.67,230.92,2049.32,-202.95,-455.48,-155.99
54.069,430.79,1383.09,251.94,2065.82,-208.13,-453.88,-157.74
54.116,430.79,1383.09,251.94,2065.82,-208.13,-453.88,-157.74
54.154,438.74,1377.60,241.16,2057.49,-209.48,-451.66,-155.40
54.185,438.74,1377.60,241.16,2057.49,-209.48,-451.66,-155.40
54.216,426.68,1380.16,234.91,2041.76,-202.61,-451.28,-155.49
54.285,426.68,1380.16,234.91,2041.76,-202.61,-451.28,-155.49
54.316,474.87,1382.73,254.04,2111.63,-226.47,-454.63,-155.86
54.354,474.87,1382.73,254.04,2111.63,-226.47,-454.63,-155.86
54.401,446.47,1381.91,231.33,2059.70,-207.22,-452.59,-155.43
54.432,446.47,1381.91,231.33,2059.70,-207.22,-452.59,-155.43
54.486,448.02,1362.59,244.63,2055.23,-205.81,-446.77,-155.61
54.533,448.02,1362.59,244.63,2055.23,-205.81,-446.77,-155.61
54.571,426.94,1372.59,256.06,2055.59,-202.45,-449.35,-158.21
54.602,426.94,1372.59,256.06,2055.59,-202.45,-449.35,-158.21
54.655,454.56,1375.14,235.62,2065.33,-218.03,-452.12,-153.43
54.686,454.56,1375.14,235.62,2065.33,-218.03,-452.12,-153.43
54.733,409.62,1365.56,250.39,2025.57,-184.61,-440.91,-158.65
54.770,409.62,1365.56,250.39,2025.57,-184.61,-440.91,-158.65
54.817,468.70,1388.90,239.02,2096.62,-218.43,-462.33,-155.03
54.855,468.70,1388.90,239.02,2096.62,-218.43,-462.33,-155.03
54.902,397.90,1373.50,235.66,2007.06,-188.44,-446.12,-157.25
54.933,397.90,1373.50,235.66,2007.06,-188.44,-446.12,-157.25
54.971,472.35,1352.79,258.17,2083.30,-211.47,-447.79,-155.28
55.002,472.35,1352.79,258.17,2083.30,-211.47,-447.79,-155.28
55.035,452.50,1411.32,231.36,2095.18,-213.21,-469.27,-155.66
55.087,452.50,1411.32,231.36,2095.18,-213.21,-469.27,-155.66
55.133,424.12,1333.25,244.74,2002.11,-192.73,-432.21,-155.73
55.171,424.12,1333.25,244.74,2002.11,-192.73,-432.21,-155.73
55.218,459.02,1348.33,250.49,2057.85,-209.89,-441.15,-155.73
55.255,459.02,1348.33,250.49,2057.85,-209.89,-441.15,-155.73
55.302,467.26,1406.78,229.93,2103.97,-223.18,-459.74,-153.25
55.333,467.26,1406.78,229.93,2103.97,-223.18,-459.74,-153.25
55.371,424.16,1360.05,254.28,2038.49,-199.42,-443.63,-157.34
55.433,424.16,1360.05,254.28,2038.49,-199.42,-443.63,-157.34
55.471,429.06,1386.86,234.77,2050.69,-203.78,-457.84,-156.71
55.517,429.06,1386.86,234.77,2050.69,-203.78,-457.84,-156.71
55.555,439.55,1365.43,242.68,2047.66,-216.93,-447.61,-155.07
55.617,439.55,1365.43,242.68,2047.66,-216.93,-447.61,-155.07
55.670,399.53,1363.49,248.12,2011.13,-189.71,-446.96,-158.59
55.717,440.45,1383.72,231.51,2055.67,-206.22,-451.90,-155.30
55.755,440.45,1383.72,231.51,2055.67,-206.22,-451.90,-155.30
55.833,437.56,1391.41,247.31,2076.28,-205.59,-455.43,-155.89
55.871,474.70,1376.78,247.84,2099.31,-218.61,-448.34,-154.87
55.902,474.70,1376.78,247.84,2099.31,-218.61,-448.34,-154.87
55.955,474.70,1376.78,247.84,2099.31,-218.61,-448.34,-154.87
55.986,427.29,1386.01,231.72,2045.01,-200.35,-446.54,-155.35
56.033,427.29,1386.01,231.72,2045.01,-200.35,-446.54,-155.35
56.070,438.34,1392.96,253.13,2084.44,-207.32,-450.80,-156.55
56.133,440.49,1373.15,235.69,2049.32,-203.82,-449.16,-155.07
56.170,440.49,1373.15,235.69,2049.32,-203.82,-449.16,-155.07
56.217,404.23,1404.04,238.29,2046.56,-183.03,-458.42,-157.32
56.254,404.23,1404.04,238.29,2046.56,-183.03,-458.42,-157.32
56.301,412.66,1357.56,251.57,2021.79,-194.58,-440.71,-157.09
